Acido:; Incluye solo Stock;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha:; 26/2/2023;;;;;;;;;;;;;;;;;;;;;;;;;;
Region:; Buenos Aires;;;;;;;;;;;;;;;;;;;;;;;;;;
Region;Cadena;Local;Seccion;Familia;Item;Descripcion;Codigo Interno;% NS;% NS1;% NS2;Stock;Pend Entrega;Dias Stock;Dias Obj;Cob Obj Un;Vta Prom DiariaNeta;Pco Uni;Promo;UxB;Fecha Ult Vta;Dias Sin Vta con Stk;Forma Entrega;Vigencia;Rol Local;Costo;Carga Gondola;CD Abastece
Buenos Aires;Vea;51 - NECOCHEA;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;0;0;0;0;12;0;8;4;0,48;0;;12;21/2/2023;0;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;52 - SAN CLEMENTE;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;100;0;0;3;0;9999;20;3;0;0;;12;17/1/2023;40;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5202 - Jumbo Martínez;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;0;0;-33;-1;0;0;3;3;0,82;0;;12;23/2/2023;0;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5204 - Jumbo Lomas;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;83;0;0;5;12;58;69;6;0,09;0;;12;18/2/2023;8;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5205 - Jumbo San Martín;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;100;0;0;6;0;9999;34;6;0;0;;12;14/12/2022;74;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5206 - Jumbo Palermo;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;550;0;0;33;0;578;105;6;0,06;0;;12;24/2/2023;2;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5207 - Jumbo Quilmes;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;100;0;0;6;0;69;69;6;0,09;0;;12;20/2/2023;6;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5208 - Jumbo Morón;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;233;0;0;14;0;482;206;6;0,03;0;;12;12/2/2023;14;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5211 - Jumbo Pilar;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;333;0;0;20;0;9999;34;6;0;0;;12;31/12/2022;57;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5214 - Jumbo Escobar;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;150;0;0;9;0;157;105;6;0,06;0;;12;9/2/2023;17;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5218 - Jumbo Rosario;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;1350;0;0;54;0;473;35;4;0,11;500,25;;12;26/2/2023;0;XD;V;SI;328,14;60;9217
Buenos Aires;Jumbo;5231 - Jumbo Almagro;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;375;0;0;15;0;9999;26;4;0;0;;12;7/12/2022;81;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5259 - Jumbo Tronador;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;100;0;0;4;0;9999;26;4;0;0;;12;31/12/2022;57;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5260 - Jumbo Acoyte;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;0;50;0;2;12;6;12;4;0,31;0;;12;24/2/2023;2;XD;V;SI;328,14;0;9217
Buenos Aires;Jumbo;5263 - Jumbo Juan B. Justo;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;200;0;0;8;0;9999;26;4;0;0;;12;29/11/2022;89;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;55 - J. B. Justo..;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;100;0;0;4;0;70;70;4;0,06;0;;12;8/2/2023;18;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;56 - Luro y Guido;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;233;0;0;7;0;9999;20;3;0;0;;12;26/1/2023;31;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;58 - Constitución.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;133;0;0;4;0;9999;20;3;0;0;;12;20/10/2022;129;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;59 - Alberti.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;266;0;0;8;0;9999;20;3;0;0;;12;19/1/2023;38;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;61 - Tortuguitas;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;175;0;0;7;0;241;137;4;0,03;0;;12;24/2/2023;2;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;631 - SAN PEDRO;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;150;0;0;6;0;9999;26;4;0;0;;12;16/12/2022;72;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;633 - Pinocho I.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;625;0;0;25;0;9999;26;4;0;0;;12;23/2/2023;3;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;636 - Pinocho IV.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;12;0;9999;26;4;0;0;;12;  /  /    ;224;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;665 - SM Manzanares.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;266;0;0;8;0;9999;20;3;0;0;;12;25/2/2023;1;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;674 - Resistencia;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;525;0;0;21;0;368;70;4;0,06;0;;12;4/2/2023;22;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;686 - Gualeguaychú;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;12;0;413;137;4;0,03;0;;12;4/2/2023;22;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;688 - Goya II;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;250;0;0;10;0;87;35;4;0,11;667;;12;26/2/2023;0;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;691 - Paso de los Libres;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;12;0;9999;26;4;0;0;;12;24/11/2022;55;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;692 - Lanus;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;0;50;0;2;12;17;35;4;0,11;0;;12;18/2/2023;8;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;696 - San Juan.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;275;0;0;11;0;9999;26;4;0;0;;12;11/9/2022;168;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;697 - Pacheco;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;125;0;0;5;0;9999;26;4;0;0;;12;26/1/2023;31;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;698 - Monte Grande;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;9;0;104;34;3;0,09;0;;12;24/2/2023;2;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;700 - Córdoba;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;75;0;0;3;12;103;137;4;0,03;0;;12;1/2/2023;25;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;701 - Directorio.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;450;0;0;18;0;315;70;4;0,06;0;;12;21/2/2023;5;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;703 - Cañuelas.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;225;0;0;9;0;157;70;4;0,06;0;;12;17/2/2023;9;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;704 - SM 704 Tres Arroyos.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;200;0;0;8;0;140;70;4;0,06;0;;12;19/2/2023;7;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;706 - Puerto Madryn..;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;12;0;9999;26;4;0;0;;12;14/11/2022;104;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;711 - Tandil;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;533;0;0;16;0;9999;20;3;0;0;;12;31/12/2022;57;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;740 - Canning;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;333;0;0;10;0;116;34;3;0,09;0;;12;22/2/2023;4;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;741 - Barracas;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;400;0;0;12;0;9999;20;3;0;0;;12;  /  /    ;226;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;752 - Trelew;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;125;0;0;5;0;58;46;4;0,09;0;;12;22/2/2023;4;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;767 - Junin;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;375;0;0;15;0;9999;26;4;0;0;;12;5/1/2023;52;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;8 - Chivilcoy;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;9;0;9999;20;3;0;0;;12;2/12/2022;86;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;854 - Concordia;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;275;0;0;11;0;127;46;4;0,09;0;;12;14/2/2023;12;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;9 - Lomas de Zamora.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;233;0;0;7;0;9999;20;3;0;0;;12;25/1/2023;32;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;942 - PV Independencia.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;175;0;0;7;0;9999;26;4;0;0;;12;11/12/2022;77;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;943 - Paraná;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;325;0;0;13;0;151;46;4;0,09;0;;12;19/2/2023;7;XD;V;SI;328,14;0;9217
Buenos Aires;Disco;977 - SM 977 Cuba.;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;300;0;0;12;0;9999;26;4;0;0;;12;26/11/2022;54;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;983 - Miramar;Comestible;Azúcar y Edulcorantes;'7790150813409;ENDULZANTE TUY SWEET LIQUIDO 400CC TUY SWEET LIQUIDO 0.40KGM;11270544013;0;0;0;0;12;0;9;3;0,32;0;;12;14/2/2023;0;XD;V;SI;328,14;0;9217
Buenos Aires;Vea;10 - Larrea.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;6;0;9999;20;3;0;0;;10;11/1/2023;46;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;107 - Naón.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;100;0;0;3;10;52;52;3;0,06;0;;10;23/2/2023;3;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;111 - City Bell.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;250;0;0;10;0;344;137;4;0,03;0;;10;3/2/2023;23;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;112 - Banfield.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;0;0;0;0;10;0;20;3;0;0;;10;5/11/2022;0;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;119 - Aráoz.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;100;0;0;4;0;9999;22;4;0;0;;10;1/11/2022;117;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;12 - Sucre.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;0;50;0;2;10;13;27;4;0,14;0;;10;22/2/2023;4;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;122 - Bahía Blanca I;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;325;0;0;13;0;90;27;4;0,14;0;;10;17/2/2023;9;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;127 - Bahía Blanca. II.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;125;0;0;5;0;172;137;4;0,03;493,34;;10;26/2/2023;0;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;14 - Las Heras..;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;733;0;0;22;0;9999;20;3;0;0;;10;19/1/2023;38;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;15 - Salguero.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;566;0;0;17;0;586;103;3;0,03;0;;10;3/2/2023;23;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;150 - Padua;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;566;0;0;17;0;118;20;3;0,14;0;;10;22/2/2023;4;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;152 - Ramos Mejía.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;6;0;206;103;3;0,03;0;;10;13/2/2023;13;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;153 - Morón I.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;8;0;140;70;4;0,06;0;;10;7/2/2023;19;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;155 - Castelar Sur.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;175;0;0;7;0;9999;22;4;0;0;;10;25/10/2022;124;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;159 - Merlo II.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;725;0;0;29;0;1000;137;4;0,03;0;;10;7/2/2023;19;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;162 - Luján.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;150;0;0;6;0;206;137;4;0,03;0;;10;15/2/2023;11;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;163 - Bella Vista.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;150;0;0;6;0;9999;26;4;0;0;;10;3/12/2022;85;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;164 - Hurlingham.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;125;0;0;5;0;9999;26;4;0;0;;10;25/11/2022;93;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;165 - Mercedes.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;125;0;0;5;0;58;46;4;0,09;0;;10;20/2/2023;6;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;20 - Lanús.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;8;0;9999;22;4;0;0;;10;16/10/2022;133;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;217 - Centro Distribución Ezei;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;2666;0;0;80;0;9999;30;3;0;0;;10;  /  /    ;10;XD;V;SI;256,77;0;0
Buenos Aires;Disco;22 - Santa Fe.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;366;0;0;11;0;9999;16;3;0;0;;10;5/1/2023;52;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;23 - Alto Palermo.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;633;0;0;19;0;129;20;3;0,15;0;;10;19/2/2023;7;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;234 - Caseros.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;150;0;0;6;0;69;46;4;0,09;493,34;;10;26/2/2023;0;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;237 - Beiró.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;250;0;0;10;0;9999;26;4;0;0;;10;30/12/2022;58;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;240 - Boedo.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;300;0;0;9;0;9999;20;3;0;0;;10;18/1/2023;39;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;241 - Edison.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;300;0;0;12;0;210;70;4;0,06;0;;10;20/2/2023;6;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;247 - José María Moreno.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;175;0;0;7;0;9999;26;4;0;0;;10;11/1/2023;46;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;25 - Rodríguez Peña.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;300;0;0;12;0;210;70;4;0,06;0;;10;2/2/2023;24;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;30 - Rivadavia.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;6;0;69;34;3;0,09;0;;10;12/2/2023;14;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;36 - La Plata II.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;300;0;0;12;0;9999;26;4;0;0;;10;4/1/2023;53;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;37 - Adrogué.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;0;50;0;2;10;17;35;4;0,11;0;;10;15/2/2023;11;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;38 - Arcos.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;225;0;0;9;0;9999;26;4;0;0;;10;6/1/2023;51;XD;V;NO;256,77;0;9217
Buenos Aires;Disco;39 - Peña.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;233;0;0;7;0;9999;20;3;0;0;;10;17/10/2022;132;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;42 - La Plata I.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;75;0;0;3;10;103;137;4;0,03;0;;10;13/2/2023;13;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;430 - Funes;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;133;0;0;4;0;35;26;3;0,11;0;;10;12/2/2023;14;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;45 - Gesell Boulevard.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;533;0;0;16;0;111;20;3;0,14;0;;10;23/2/2023;3;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;49 - Pinamar.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;200;0;0;6;0;105;52;3;0,06;0;;10;3/2/2023;23;XD;V;SI;256,77;0;9217
Buenos Aires;Disco;50 - Gesell Central.;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;375;0;0;15;0;65;17;4;0,23;0;;10;17/2/2023;9;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;51 - NECOCHEA;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;0;50;0;2;10;13;27;4;0,14;0;;10;18/2/2023;8;XD;V;SI;256,77;0;9217
Buenos Aires;Vea;52 - SAN CLEMENTE;Comestible;Azúcar y Edulcorantes;'7790150811962;ENDULZANTE TUY SWEET POLVO EQUI TUY SWEET EQUI 100S 0.08KGM;11270703013;166;0;0;5;0;9999;20;3;0;0;;10;21/1/2023;36;XD;V;SI;256,77;0;9217
